collarid,fromdepth,todepth,_id0,_id1,Company_ID,Company_LithoCode,Company_Litho,comp lithology,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20,dhgeochemistryid,holeid,companyholeid,Al2O3_pct,CaO_pct,Cu_ppm,Fe_pct,K2O_pct,Mgo_pct,MnO_pct,Na2O_pct,P_pct,Pb_ppm,S_pct,SiO2_pct,Zn_ppm
1,26,27,538,3202,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,356.4363621,482785.7951,6775680.546,353.9363621,482785.7951,6775680.546,351.4363621,,28267620,82655KararaMKD427,MKD427,0.14,1.2,-10,39.01,0.686,0.92,0.03,0.89,0.078,-10,0.024,41,-10
1,27,28,539,3202,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,351.4363621,482785.7951,6775680.546,345.4363621,482785.7951,6775680.546,339.4363621,,28267620,82655KararaMKD427,MKD427,0.14,1.2,-10,39.01,0.686,0.92,0.03,0.89,0.078,-10,0.024,41,-10
1,28,30,539,3203,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,351.4363621,482785.7951,6775680.546,345.4363621,482785.7951,6775680.546,339.4363621,,28267621,82655KararaMKD427,MKD427,0.15,1.23,-10,37.48,1.05,1.03,0.03,0.9,0.1,-10,0.023,42.55,-10
1,30,32,539,3204,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,351.4363621,482785.7951,6775680.546,345.4363621,482785.7951,6775680.546,339.4363621,,28267622,82655KararaMKD427,MKD427,0.11,1.05,-10,38.72,1.16,0.99,0.03,0.71,0.089,-10,0.016,40.48,-10
1,32,34,539,3205,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,351.4363621,482785.7951,6775680.546,345.4363621,482785.7951,6775680.546,339.4363621,,28267623,82655KararaMKD427,MKD427,0.11,1.18,-10,37.44,1.03,0.95,0.03,0.58,0.085,-10,0.018,42.17,-10
1,34,36,539,3206,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,351.4363621,482785.7951,6775680.546,345.4363621,482785.7951,6775680.546,339.4363621,,28267624,82655KararaMKD427,MKD427,0.17,1.21,-10,38.5,0.918,0.98,0.03,0.7,0.089,-10,0.024,41.22,-10
1,36,38,539,3207,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,351.4363621,482785.7951,6775680.546,345.4363621,482785.7951,6775680.546,339.4363621,,28267625,82655KararaMKD427,MKD427,0.15,1.29,-10,38.07,0.989,1.03,0.04,1.13,0.103,-10,0.027,40.61,-10
1,38,39,539,3208,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,351.4363621,482785.7951,6775680.546,345.4363621,482785.7951,6775680.546,339.4363621,,28267626,82655KararaMKD427,MKD427,0.31,1.22,-10,37.31,0.999,1.05,0.04,0.87,0.104,-10,0.018,42.37,-10
1,39,40,540,3208,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,339.4363621,482785.7951,6775680.546,334.9363621,482785.7951,6775680.546,330.4363621,,28267626,82655KararaMKD427,MKD427,0.31,1.22,-10,37.31,0.999,1.05,0.04,0.87,0.104,-10,0.018,42.37,-10
1,40,42,540,3209,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,339.4363621,482785.7951,6775680.546,334.9363621,482785.7951,6775680.546,330.4363621,,28267627,82655KararaMKD427,MKD427,0.13,1.19,-10,38.57,0.657,1.09,0.04,0.83,0.085,-10,0.015,41.11,-10
1,42,44,540,3210,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,339.4363621,482785.7951,6775680.546,334.9363621,482785.7951,6775680.546,330.4363621,,28267628,82655KararaMKD427,MKD427,0.1,1.11,-10,38.88,0.324,1,0.05,0.55,0.092,-10,0.016,41.04,-10
1,44,46,540,3211,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,339.4363621,482785.7951,6775680.546,334.9363621,482785.7951,6775680.546,330.4363621,,28267629,82655KararaMKD427,MKD427,0.34,1.14,-10,38.81,0.413,1.07,0.04,1.29,0.089,-10,0.025,40.64,-10
1,46,48,540,3212,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,339.4363621,482785.7951,6775680.546,334.9363621,482785.7951,6775680.546,330.4363621,,28267630,82655KararaMKD427,MKD427,0.29,1.25,10,39.32,0.283,1.07,0.04,0.96,0.109,-10,0.018,40.74,-10
1,48,50,541,3213,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,330.4363621,482785.7951,6775680.546,328.4363621,482785.7951,6775680.546,326.4363621,,28267631,82655KararaMKD427,MKD427,7.89,1.21,30,21.52,6.2,2.74,0.11,-0.01,0.06,-10,0.218,50.03,50
1,50,52,541,3214,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,330.4363621,482785.7951,6775680.546,328.4363621,482785.7951,6775680.546,326.4363621,,28267632,82655KararaMKD427,MKD427,8.19,1.92,40,20.53,4.3,3.15,0.13,1.1,0.054,20,0.402,50.34,50
1,52,54,542,3215,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,326.4363621,482785.7951,6775680.546,324.4363621,482785.7951,6775680.546,322.4363621,,28267633,82655KararaMKD427,MKD427,9.2,1.43,30,17.17,3.9,3.18,0.13,1.74,0.043,-10,0.223,54.31,40
1,54,56,542,3216,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,326.4363621,482785.7951,6775680.546,324.4363621,482785.7951,6775680.546,322.4363621,,28267634,82655KararaMKD427,MKD427,8.09,1.31,30,20.17,3.24,3.11,0.12,1.65,0.052,-10,0.231,52.21,40
1,56,58,543,3217,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,322.4363621,482785.7951,6775680.546,321.4363621,482785.7951,6775680.546,320.4363621,,28267635,82655KararaMKD427,MKD427,2.51,2.27,10,32.12,0.929,2.16,0.06,0.33,0.08,-10,0.078,46.49,10
1,58,59,544,3218,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,320.4363621,482785.7951,6775680.546,319.9363621,482785.7951,6775680.546,319.4363621,,28267636,82655KararaMKD427,MKD427,11.43,2.4,50,14.19,3.04,4.52,0.12,1.83,0.05,-10,0.279,53.76,80
1,59,60,545,3218,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,319.4363621,482785.7951,6775680.546,315.4363621,482785.7951,6775680.546,311.4363621,,28267636,82655KararaMKD427,MKD427,11.43,2.4,50,14.19,3.04,4.52,0.12,1.83,0.05,-10,0.279,53.76,80
1,60,62,545,3219,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,319.4363621,482785.7951,6775680.546,315.4363621,482785.7951,6775680.546,311.4363621,,28267637,82655KararaMKD427,MKD427,12.44,10.17,110,11.42,0.913,6.02,0.23,2.27,0.053,-10,0.151,49.75,100
1,62,64,545,3220,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,319.4363621,482785.7951,6775680.546,315.4363621,482785.7951,6775680.546,311.4363621,,28267638,82655KararaMKD427,MKD427,12.53,9.68,90,10.77,1.18,6.13,0.21,2.23,0.055,10,0.15,50.12,80
1,64,66,545,3221,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,319.4363621,482785.7951,6775680.546,315.4363621,482785.7951,6775680.546,311.4363621,,28267639,82655KararaMKD427,MKD427,12.57,9.9,80,10.84,1.19,6.12,0.21,2.13,0.055,30,0.12,49.86,90
1,66,67,545,3222,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,319.4363621,482785.7951,6775680.546,315.4363621,482785.7951,6775680.546,311.4363621,,28267640,82655KararaMKD427,MKD427,12.53,10.05,100,11.28,0.968,6.06,0.23,2.21,0.052,30,0.142,49.77,120
1,67,68,546,3222,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,311.4363621,482785.7951,6775680.546,309.9363621,482785.7951,6775680.546,308.4363621,,28267640,82655KararaMKD427,MKD427,12.53,10.05,100,11.28,0.968,6.06,0.23,2.21,0.052,30,0.142,49.77,120
1,68,70,546,3223,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,311.4363621,482785.7951,6775680.546,309.9363621,482785.7951,6775680.546,308.4363621,,28267641,82655KararaMKD427,MKD427,12.66,10.04,90,10.96,1,5.91,0.22,2.25,0.05,30,0.128,49.7,110
1,70,72,547,3224,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267642,82655KararaMKD427,MKD427,12.51,9.5,70,11,1.21,5.89,0.23,2.63,0.058,-10,0.162,49.85,80
1,72,74,547,3225,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267643,82655KararaMKD427,MKD427,12.31,9.75,90,11.24,1.07,6.18,0.22,2.34,0.053,30,0.154,49.48,110
1,74,76,547,3226,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267644,82655KararaMKD441,MKD441,9.3,0.1,10,22.31,0.466,0.17,0.03,0.09,0.034,-10,0.017,53.1,10
1,76,78,547,3227,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267645,82655KararaMKD441,MKD441,9.01,0.13,-10,23.46,0.549,0.22,0.01,0.07,0.034,-10,0.037,51.51,-10
1,78,80,547,3228,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267646,82655KararaMKD441,MKD441,13.5,0.13,20,4.44,1.14,0.31,-0.01,0.05,0.018,-10,0.012,72,20
1,80,82,547,3229,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267647,82655KararaMKD441,MKD441,14.26,0.06,30,6.06,1.21,0.22,-0.01,0.02,0.016,40,0.011,69.04,30
1,82,84,547,3230,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267648,82655KararaMKD441,MKD441,14.28,0.06,30,6.11,1.22,0.21,-0.01,-0.01,0.016,30,0.014,69.33,30
1,84,86,547,3231,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267649,82655KararaMKD441,MKD441,13.57,0.04,-10,1.67,0.746,0.14,-0.01,-0.01,0.016,-10,0.037,77.7,-10
1,86,88,547,3232,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267650,82655KararaMKD441,MKD441,14.55,0.05,30,6.58,0.647,0.13,-0.01,-0.01,0.02,-10,0.015,68.27,40
1,88,90,547,3233,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267651,82655KararaMKD441,MKD441,15.73,0.04,20,2.51,0.702,0.12,-0.01,-0.01,0.021,-10,0.018,73.26,-10
1,90,92,547,3234,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267652,82655KararaMKD441,MKD441,15.78,0.03,10,0.57,0.752,0.14,-0.01,-0.01,0.018,60,0.011,76.12,-10
1,92,94,547,3235,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267653,82655KararaMKD441,MKD441,15.83,0.04,-10,0.69,0.867,0.16,-0.01,-0.01,0.018,60,0.013,75.48,-10
1,94,96,547,3236,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267654,82655KararaMKD441,MKD441,14.63,0.04,20,0.65,0.77,0.14,-0.01,-0.01,0.016,10,0.01,77.53,-10
1,96,98,547,3237,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267655,82655KararaMKD441,MKD441,16.01,0.03,70,1.13,1.27,0.24,-0.01,-0.01,0.012,-10,0.005,74.77,10
1,98,100,547,3238,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,308.4363621,482785.7951,6775680.546,293.4363621,482785.7951,6775680.546,278.4363621,,28267656,82655KararaMKD441,MKD441,13.94,0.04,40,2.45,0.399,0.06,0.01,-0.01,0.014,-10,0.009,75.88,20
1,100,102,548,3239,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,278.4363621,482785.7951,6775680.546,273.4363621,482785.7951,6775680.546,268.4363621,,28267657,82655KararaMKD441,MKD441,16.1,0.04,30,3.34,0.17,0.06,0.01,-0.01,0.017,-10,0.009,71.29,20
1,102,104,548,3240,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,278.4363621,482785.7951,6775680.546,273.4363621,482785.7951,6775680.546,268.4363621,,28267658,82655KararaMKD441,MKD441,12.25,0.03,-10,3.64,0.452,0.16,0.02,0.04,0.014,-10,0.013,76.49,10
1,104,106,548,3241,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,278.4363621,482785.7951,6775680.546,273.4363621,482785.7951,6775680.546,268.4363621,,28267659,82655KararaMKD441,MKD441,10.95,0.02,50,11.53,0.255,0.19,0.02,0.05,0.009,-10,0.024,65.87,10
1,106,108,548,3242,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,278.4363621,482785.7951,6775680.546,273.4363621,482785.7951,6775680.546,268.4363621,,28267660,82655KararaMKD441,MKD441,15.33,0.02,20,8.57,0.087,0.09,0.01,-0.01,0.009,-10,0.025,64.91,-10
1,108,110,548,3243,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,278.4363621,482785.7951,6775680.546,273.4363621,482785.7951,6775680.546,268.4363621,,28267661,82655KararaMKD441,MKD441,14.32,0.02,30,9.03,0.018,0.02,0.01,-0.01,0.01,-10,0.031,64.91,-10
1,110,111,549,3244,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,268.4363621,482785.7951,6775680.546,267.9363621,482785.7951,6775680.546,267.4363621,,28267662,82655KararaMKD441,MKD441,12.07,0.02,30,21.42,0.017,0.04,-0.01,-0.01,0.009,-10,0.05,48.83,-10
2,112,114,2593,53248,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,210.9735631,514365.3691,6747199.837,208.9735631,514365.3691,6747199.837,206.9735631,,11118125,76539LodestoneLSC002,LSC002,7.81,7.29,90,13.14,1.66,6.25,0.25,0.461,0.025,110,2.14,52.66,150
2,114,116,2593,53249,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,210.9735631,514365.3691,6747199.837,208.9735631,514365.3691,6747199.837,206.9735631,,11118126,76539LodestoneLSC002,LSC002,12.28,1.66,50,13.19,3.3,2.37,0.12,1.418,0.035,70,1,55.52,140
2,116,118,2594,53250,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,206.9735631,514365.3691,6747199.837,204.9735631,514365.3691,6747199.837,202.9735631,,11118127,76539LodestoneLSC002,LSC002,11.07,1.92,60,15.18,2.77,3.08,0.2,0.786,0.039,70,0.994,53.8,130
2,118,120,2594,53251,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,206.9735631,514365.3691,6747199.837,204.9735631,514365.3691,6747199.837,202.9735631,,11118128,76539LodestoneLSC002,LSC002,7.69,2.09,60,18.58,1.41,3.02,0.27,0.155,0.033,90,1.32,54.06,80
2,120,122,2595,53252,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118129,76539LodestoneLSC002,LSC002,7.51,1.78,40,16.64,1.57,3.05,0.25,0.133,0.027,80,0.538,58.08,130
2,122,124,2595,53253,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118130,76539LodestoneLSC002,LSC002,6.23,3.15,70,19.16,1.39,3.11,0.27,0.157,0.029,90,1.9,55.39,110
2,124,126,2595,53254,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118131,76539LodestoneLSC002,LSC002,6.27,2.07,50,23.32,1.17,3.46,0.29,0.134,0.033,70,0.75,51.91,80
2,126,128,2595,53255,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118132,76539LodestoneLSC002,LSC002,6.6,2.68,50,22.19,1.22,3.47,0.27,0.132,0.035,60,0.798,51.38,100
2,128,130,2595,53256,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118133,76539LodestoneLSC002,LSC002,8.06,2.59,50,19.41,2.5,3.42,0.29,0.202,0.04,50,0.927,51.69,130
2,130,132,2595,53257,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118134,76539LodestoneLSC002,LSC002,10.52,1.89,60,18.17,3.11,3.55,0.33,0.251,0.044,70,0.891,51.01,140
2,132,134,2595,53258,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118135,76539LodestoneLSC002,LSC002,10.26,1.9,70,18.19,2.76,3.49,0.34,0.303,0.04,100,0.756,52.39,130
2,134,136,2595,53259,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,202.9735631,514365.3691,6747199.837,194.9735631,514365.3691,6747199.837,186.9735631,,11118136,76539LodestoneLSC002,LSC002,8.63,2.67,70,19.28,1.96,3.31,0.33,0.378,0.045,80,0.871,53.5,120
2,136,138,2596,53260,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,186.9735631,514365.3691,6747199.837,185.9735631,514365.3691,6747199.837,184.9735631,,11118137,76539LodestoneLSC002,LSC002,6.41,2.75,50,22.07,0.641,2.78,0.26,0.189,0.043,40,0.64,52.3,90
2,138,140,2597,53261,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,184.9735631,514365.3691,6747199.837,183.4735631,514365.3691,6747199.837,181.9735631,,11118138,76539LodestoneLSC002,LSC002,9.48,2.53,90,22.76,1.39,3.62,0.33,0.713,0.05,100,0.883,47.3,210
2,140,141,2597,53262,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,184.9735631,514365.3691,6747199.837,183.4735631,514365.3691,6747199.837,181.9735631,,11118139,76539LodestoneLSC002,LSC002,7.65,2.76,70,22.67,0.457,3.96,0.31,0.318,0.037,90,0.574,50.81,160
2,141,142,2598,53262,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,181.9735631,514365.3691,6747199.837,181.4735631,514365.3691,6747199.837,180.9735631,,11118139,76539LodestoneLSC002,LSC002,7.65,2.76,70,22.67,0.457,3.96,0.31,0.318,0.037,90,0.574,50.81,160
2,142,144,2599,53263,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,180.9735631,514365.3691,6747199.837,174.9735631,514365.3691,6747199.837,168.9735631,,11118140,76539LodestoneLSC002,LSC002,11.89,3,80,14.62,2.1,3.71,0.44,0.998,0.041,90,1.05,53.27,160
2,144,146,2599,53264,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,180.9735631,514365.3691,6747199.837,174.9735631,514365.3691,6747199.837,168.9735631,,11118141,76539LodestoneLSC002,LSC002,-5556,-5556,-5556,-5556,-5556,-5556,-5556,-5556,-0.5556,-5556,-5556,-5556,-5556
2,146,148,2599,53265,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,180.9735631,514365.3691,6747199.837,174.9735631,514365.3691,6747199.837,168.9735631,,11118142,76539LodestoneLSC002,LSC002,11.9,1.37,80,14.93,1.49,3.68,0.54,0.537,0.043,70,1.33,53.48,160
2,148,150,2599,53266,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,180.9735631,514365.3691,6747199.837,174.9735631,514365.3691,6747199.837,168.9735631,,11118143,76539LodestoneLSC002,LSC002,12.72,1.59,80,14.07,1.9,3.57,0.59,0.859,0.036,90,1.13,54.18,200
2,150,152,2599,53267,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,180.9735631,514365.3691,6747199.837,174.9735631,514365.3691,6747199.837,168.9735631,,11118144,76539LodestoneLSC002,LSC002,12.81,1.59,80,12.6,2.2,3.34,0.68,0.915,0.035,80,0.926,56.43,160
2,152,154,2599,53268,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,180.9735631,514365.3691,6747199.837,174.9735631,514365.3691,6747199.837,168.9735631,,11118145,76539LodestoneLSC002,LSC002,12.12,1.43,70,11.64,2.29,3.07,0.61,0.734,0.033,70,0.901,58.92,130
2,154,155,2600,53269,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,168.9735631,514365.3691,6747199.837,168.4735631,514365.3691,6747199.837,167.9735631,,11118146,76539LodestoneLSC002,LSC002,13.23,1.66,80,10.73,2.7,3.02,0.39,0.828,0.04,90,0.988,57.91,200
2,155,156,2601,53269,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118146,76539LodestoneLSC002,LSC002,13.23,1.66,80,10.73,2.7,3.02,0.39,0.828,0.04,90,0.988,57.91,200
2,156,158,2601,53270,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118147,76539LodestoneLSC002,LSC002,10.34,1.62,60,11.26,1.46,2.96,0.43,0.061,0.033,110,0.395,62.57,190
2,158,160,2601,53271,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118148,76539LodestoneLSC002,LSC002,13.15,1.65,100,14.81,1.95,3.63,0.62,0.379,0.043,130,1.04,52.23,250
2,160,162,2601,53272,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118149,76539LodestoneLSC002,LSC002,13.77,2.19,90,15.47,1.97,3.67,0.75,0.475,0.044,110,0.793,51.79,270
2,162,164,2601,53273,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118150,76539LodestoneLSC002,LSC002,14.45,1.9,100,14.25,2.3,4.03,0.6,0.834,0.047,120,1.08,51.74,210
2,164,166,2601,53274,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118151,76539LodestoneLSC002,LSC002,12.2,2.74,100,15.52,1.95,3.86,0.65,0.401,0.046,120,1.32,52.42,250
2,166,168,2601,53275,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118152,76539LodestoneLSC002,LSC002,10.36,4.45,90,17.61,1.02,3.78,0.55,0.17,0.047,100,1.35,49.46,220
2,168,170,2601,53276,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118153,76539LodestoneLSC002,LSC002,12.74,2.86,80,16,2.02,3.85,0.65,0.209,0.044,100,1.04,50.89,180
2,170,172,2601,53277,3050,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514365.3691,6747199.837,167.9735631,514365.3691,6747199.837,158.9735631,514365.3691,6747199.837,149.9735631,,11118154,76539LodestoneLSC002,LSC002,12.36,3.55,70,15.41,1.63,3.7,0.62,0.233,0.043,110,1.36,51.31,150
